Entity,Code,Year,Renewable Source,Terawatt Hours
Asia Pacific,,1984,Hydro,297.164135342223
Asia Pacific,,1984,Solar,0
Asia Pacific,,1984,Wind,0
Asia Pacific,,1984,Others,19.7421374210526
Asia Pacific,,1985,Hydro,320.013024228781
Asia Pacific,,1985,Solar,0
Asia Pacific,,1985,Wind,0
Asia Pacific,,1985,Others,20.7914868152094
Asia Pacific,,1986,Hydro,328.125890448795
Asia Pacific,,1986,Solar,0
Asia Pacific,,1986,Wind,0
Asia Pacific,,1986,Others,21.6898897111064
Asia Pacific,,1987,Hydro,326.845727441079
Asia Pacific,,1987,Solar,0
Asia Pacific,,1987,Wind,0
Asia Pacific,,1987,Others,22.0097497368421
Asia Pacific,,1988,Hydro,361.755022214787
Asia Pacific,,1988,Solar,0
Asia Pacific,,1988,Wind,0
Asia Pacific,,1988,Others,23.8267043684211
Asia Pacific,,1989,Hydro,387.941551172478
Asia Pacific,,1989,Solar,0
Asia Pacific,,1989,Wind,0
Asia Pacific,,1989,Others,25.9293627894737
Asia Pacific,,1990,Hydro,401.67060703388
Asia Pacific,,1990,Solar,0.004
Asia Pacific,,1990,Wind,0.0323232323232319
Asia Pacific,,1990,Others,21.9477381784416
Asia Pacific,,1991,Hydro,413.566225731453
Asia Pacific,,1991,Solar,0.00945
Asia Pacific,,1991,Wind,0.122000909090909
Asia Pacific,,1991,Others,22.402523742374
Asia Pacific,,1992,Hydro,403.959635449544
Asia Pacific,,1992,Solar,0.0276
Asia Pacific,,1992,Wind,0.220474040404039
Asia Pacific,,1992,Others,22.5691151550498
Asia Pacific,,1993,Hydro,443.311060952425
Asia Pacific,,1993,Solar,0.0431
Asia Pacific,,1993,Wind,0.311836666666664
Asia Pacific,,1993,Others,22.5184310758654
Asia Pacific,,1994,Hydro,446.114536140525
Asia Pacific,,1994,Solar,0.0534
Asia Pacific,,1994,Wind,0.583588080808076
Asia Pacific,,1994,Others,25.9677874042327
Asia Pacific,,1995,Hydro,486.727774786274
Asia Pacific,,1995,Solar,0.070660101010101
Asia Pacific,,1995,Wind,1.12160131313131
Asia Pacific,,1995,Others,30.3678505144696
Asia Pacific,,1996,Hydro,476.744037951501
Asia Pacific,,1996,Solar,0.098160606060606
Asia Pacific,,1996,Wind,0.991205066484847
Asia Pacific,,1996,Others,30.8433230755399
Asia Pacific,,1997,Hydro,479.226719968151
Asia Pacific,,1997,Solar,0.147015451951017
Asia Pacific,,1997,Wind,1.21395004149495
Asia Pacific,,1997,Others,34.877811142193
Asia Pacific,,1998,Hydro,510.29949280204
Asia Pacific,,1998,Solar,0.202918856060606
Asia Pacific,,1998,Wind,1.48955016659596
Asia Pacific,,1998,Others,37.5350822266725
Asia Pacific,,1999,Hydro,502.866957093112
Asia Pacific,,1999,Solar,0.286266606060606
Asia Pacific,,1999,Wind,2.05324900639393
Asia Pacific,,1999,Others,41.2156530259867
Asia Pacific,,2000,Hydro,524.433428701542
Asia Pacific,,2000,Solar,0.428429426248789
Asia Pacific,,2000,Wind,2.56397697970706
Asia Pacific,,2000,Others,44.068178788671
Asia Pacific,,2001,Hydro,573.088154956524
Asia Pacific,,2001,Solar,0.608465426289193
Asia Pacific,,2001,Wind,3.51743241797979
Asia Pacific,,2001,Others,44.6399478654384
Asia Pacific,,2002,Hydro,580.682280013488
Asia Pacific,,2002,Solar,0.829254425131313
Asia Pacific,,2002,Wind,4.06703623152968
Asia Pacific,,2002,Others,46.5968834820202
Asia Pacific,,2003,Hydro,595.313399650878
Asia Pacific,,2003,Solar,1.11654260816162
Asia Pacific,,2003,Wind,5.34084763795393
Asia Pacific,,2003,Others,48.7379275307541
Asia Pacific,,2004,Hydro,683.719661545877
Asia Pacific,,2004,Solar,1.46405501346949
Asia Pacific,,2004,Wind,9.18665430653978
Asia Pacific,,2004,Others,52.3251176558058
Asia Pacific,,2005,Hydro,727.418805559214
Asia Pacific,,2005,Solar,1.85281352746949
Asia Pacific,,2005,Wind,12.0191786582367
Asia Pacific,,2005,Others,60.4524994170618
Asia Pacific,,2006,Hydro,800.649044885362
Asia Pacific,,2006,Solar,2.29127578
Asia Pacific,,2006,Wind,18.5697520267721
Asia Pacific,,2006,Others,64.751267922208
Asia Pacific,,2007,Hydro,852.30221559978
Asia Pacific,,2007,Solar,2.7485809757153
Asia Pacific,,2007,Wind,24.6031247820448
Asia Pacific,,2007,Others,71.33836429985
Asia Pacific,,2008,Hydro,996.676667319962
Asia Pacific,,2008,Solar,3.33060255465225
Asia Pacific,,2008,Wind,36.0894879310322
Asia Pacific,,2008,Others,79.1869605354272
Asia Pacific,,2009,Hydro,965.844415387686
Asia Pacific,,2009,Solar,4.38349798767104
Asia Pacific,,2009,Wind,54.8425886174204
Asia Pacific,,2009,Others,88.3478739476447
Asia Pacific,,2010,Hydro,1094.87910762506
Asia Pacific,,2010,Solar,6.73874849678111
Asia Pacific,,2010,Wind,76.7212708975274
Asia Pacific,,2010,Others,98.0538860449395
Asia Pacific,,2011,Hydro,1115.87312618593
Asia Pacific,,2011,Solar,12.1543992395848
Asia Pacific,,2011,Wind,109.802787179035
Asia Pacific,,2011,Others,104.820493060851
Asia Pacific,,2012,Hydro,1279.09174674525
Asia Pacific,,2012,Solar,17.5830281029571
Asia Pacific,,2012,Wind,140.728531900333
Asia Pacific,,2012,Others,114.31239261731
Asia Pacific,,2013,Hydro,1365.03665034598
Asia Pacific,,2013,Solar,32.3389070851243
Asia Pacific,,2013,Wind,191.519400161439
Asia Pacific,,2013,Others,126.101182001051
Asia Pacific,,2014,Hydro,1510.90077779239
Asia Pacific,,2014,Solar,62.8747490847576
Asia Pacific,,2014,Wind,210.682543378679
Asia Pacific,,2014,Others,144.272212574627
Asia Pacific,,2015,Hydro,1565.08835586467
Asia Pacific,,2015,Solar,99.1937257806647
Asia Pacific,,2015,Wind,243.162155359375
Asia Pacific,,2015,Others,161.548391185001
Asia Pacific,,2016,Hydro,1626.95073071228
Asia Pacific,,2016,Solar,141.75522940233
Asia Pacific,,2016,Wind,307.2584778413
Asia Pacific,,2016,Others,172.628595157678
Asia Pacific,,2017,Hydro,1649.44719434668
Asia Pacific,,2017,Solar,227.196637891226
Asia Pacific,,2017,Wind,376.740026528658
Asia Pacific,,2017,Others,192.645559814682
Asia Pacific,,2018,Hydro,1718.50832483692
Asia Pacific,,2018,Solar,314.20855289155
Asia Pacific,,2018,Wind,460.469456010208
Asia Pacific,,2018,Others,221.301517275185
Australia,AUS,1965,Hydro,7.689756
Australia,AUS,1965,Solar,0
Australia,AUS,1965,Wind,0
Australia,AUS,1965,Others,0.296
Australia,AUS,1966,Hydro,7.3450428
Australia,AUS,1966,Solar,0
Australia,AUS,1966,Wind,0
Australia,AUS,1966,Others,0.284
Australia,AUS,1967,Hydro,7.6057874
Australia,AUS,1967,Solar,0
Australia,AUS,1967,Wind,0
Australia,AUS,1967,Others,0.29
Australia,AUS,1968,Hydro,7.9505006
Australia,AUS,1968,Solar,0
Australia,AUS,1968,Wind,0
Australia,AUS,1968,Others,0.282
Australia,AUS,1969,Hydro,8.684121
Australia,AUS,1969,Solar,0
Australia,AUS,1969,Wind,0
Australia,AUS,1969,Others,0.281
Australia,AUS,1970,Hydro,10.170687
Australia,AUS,1970,Solar,0
Australia,AUS,1970,Wind,0
Australia,AUS,1970,Others,0.261
Australia,AUS,1971,Hydro,11.5074428
Australia,AUS,1971,Solar,0
Australia,AUS,1971,Wind,0
Australia,AUS,1971,Others,0.263
Australia,AUS,1972,Hydro,11.5533144
Australia,AUS,1972,Solar,0
Australia,AUS,1972,Wind,0
Australia,AUS,1972,Others,0.28
Australia,AUS,1973,Hydro,12.2858392
Australia,AUS,1973,Solar,0
Australia,AUS,1973,Wind,0
Australia,AUS,1973,Others,0.338
Australia,AUS,1974,Hydro,13.8739202
Australia,AUS,1974,Solar,0
Australia,AUS,1974,Wind,0
Australia,AUS,1974,Others,0.429
Australia,AUS,1975,Hydro,14.8878016
Australia,AUS,1975,Solar,0
Australia,AUS,1975,Wind,0
Australia,AUS,1975,Others,0.489
Australia,AUS,1976,Hydro,14.1538588
Australia,AUS,1976,Solar,0
Australia,AUS,1976,Wind,0
Australia,AUS,1976,Others,0.484
Australia,AUS,1977,Hydro,13.5439502
Australia,AUS,1977,Solar,0
Australia,AUS,1977,Wind,0
Australia,AUS,1977,Others,0.429
Australia,AUS,1978,Hydro,14.6753494
Australia,AUS,1978,Solar,0
Australia,AUS,1978,Wind,0
Australia,AUS,1978,Others,0.405
Australia,AUS,1979,Hydro,14.2460556
Australia,AUS,1979,Solar,0
Australia,AUS,1979,Wind,0
Australia,AUS,1979,Others,0.418
Australia,AUS,1980,Hydro,13.4665978
Australia,AUS,1980,Solar,0
Australia,AUS,1980,Wind,0
Australia,AUS,1980,Others,0.385
Australia,AUS,1981,Hydro,13.8663438
Australia,AUS,1981,Solar,0
Australia,AUS,1981,Wind,0
Australia,AUS,1981,Others,0.404
Australia,AUS,1982,Hydro,12.770334
Australia,AUS,1982,Solar,0
Australia,AUS,1982,Wind,0
Australia,AUS,1982,Others,0.516
Australia,AUS,1983,Hydro,12.123648
Australia,AUS,1983,Solar,0
Australia,AUS,1983,Wind,0
Australia,AUS,1983,Others,0.431
Australia,AUS,1984,Hydro,13.1259488
Australia,AUS,1984,Solar,0
Australia,AUS,1984,Wind,0
Australia,AUS,1984,Others,0.441
Australia,AUS,1985,Hydro,13.9405106
Australia,AUS,1985,Solar,0
Australia,AUS,1985,Wind,0
Australia,AUS,1985,Others,0.456
Australia,AUS,1986,Hydro,14.0257988
Australia,AUS,1986,Solar,0
Australia,AUS,1986,Wind,0
Australia,AUS,1986,Others,0.46
Australia,AUS,1987,Hydro,13.613796
Australia,AUS,1987,Solar,0
Australia,AUS,1987,Wind,0
Australia,AUS,1987,Others,0.47
Australia,AUS,1988,Hydro,14.3344436
Australia,AUS,1988,Solar,0
Australia,AUS,1988,Wind,0
Australia,AUS,1988,Others,0.731
Australia,AUS,1989,Hydro,14.253669
Australia,AUS,1989,Solar,0
Australia,AUS,1989,Wind,0
Australia,AUS,1989,Others,0.81
Australia,AUS,1990,Hydro,14.7595
Australia,AUS,1990,Solar,0
Australia,AUS,1990,Wind,0
Australia,AUS,1990,Others,0.7595
Australia,AUS,1991,Hydro,15.6535
Australia,AUS,1991,Solar,0.00545
Australia,AUS,1991,Wind,0
Australia,AUS,1991,Others,0.7195
Australia,AUS,1992,Hydro,15.9415
Australia,AUS,1992,Solar,0.0121
Australia,AUS,1992,Wind,0
Australia,AUS,1992,Others,0.67
Australia,AUS,1993,Hydro,16.387
Australia,AUS,1993,Solar,0.0146
Australia,AUS,1993,Wind,0.002
Australia,AUS,1993,Others,0.67
Australia,AUS,1994,Hydro,16.15
Australia,AUS,1994,Solar,0.0174
Australia,AUS,1994,Wind,0.0055
Australia,AUS,1994,Others,0.6965
Australia,AUS,1995,Hydro,15.631
Australia,AUS,1995,Solar,0.02115
Australia,AUS,1995,Wind,0.007
Australia,AUS,1995,Others,0.8255
Australia,AUS,1996,Hydro,15.9685
Australia,AUS,1996,Solar,0.0256
Australia,AUS,1996,Wind,0.007
Australia,AUS,1996,Others,0.9465
Australia,AUS,1997,Hydro,15.9525
Australia,AUS,1997,Solar,0.03065
Australia,AUS,1997,Wind,0.0075
Australia,AUS,1997,Others,0.997
Australia,AUS,1998,Hydro,15.798
Australia,AUS,1998,Solar,0.0356
Australia,AUS,1998,Wind,0.018
Australia,AUS,1998,Others,1.081
Australia,AUS,1999,Hydro,16.2815
Australia,AUS,1999,Solar,0.0406
Australia,AUS,1999,Wind,0.043
Australia,AUS,1999,Others,1.1335
Australia,AUS,2000,Hydro,16.4665
Australia,AUS,2000,Solar,0.04675
Australia,AUS,2000,Wind,0.134
Australia,AUS,2000,Others,0.8895
Australia,AUS,2001,Hydro,16.1235
Australia,AUS,2001,Solar,0.05415
Australia,AUS,2001,Wind,0.287
Australia,AUS,2001,Others,0.7975
Australia,AUS,2002,Hydro,16.095
Australia,AUS,2002,Solar,0.0583
Australia,AUS,2002,Wind,0.53355
Australia,AUS,2002,Others,1.2668
Australia,AUS,2003,Hydro,16.21055
Australia,AUS,2003,Solar,0.0632
Australia,AUS,2003,Wind,0.70405
Australia,AUS,2003,Others,1.6918
Australia,AUS,2004,Hydro,15.68665
Australia,AUS,2004,Solar,0.07295
Australia,AUS,2004,Wind,0.795
Australia,AUS,2004,Others,2.81525
Australia,AUS,2005,Hydro,15.4657
Australia,AUS,2005,Solar,0.08405
Australia,AUS,2005,Wind,1.29905
Australia,AUS,2005,Others,3.871
Australia,AUS,2006,Hydro,14.9451
Australia,AUS,2006,Solar,0.0975
Australia,AUS,2006,Wind,2.1621
Australia,AUS,2006,Others,3.9325
Australia,AUS,2007,Hydro,13.04895
Australia,AUS,2007,Solar,0.11375
Australia,AUS,2007,Wind,2.8521
Australia,AUS,2007,Others,4.275
Australia,AUS,2008,Hydro,11.81515
Australia,AUS,2008,Solar,0.1392
Australia,AUS,2008,Wind,3.45845
Australia,AUS,2008,Others,3.6961
Australia,AUS,2009,Hydro,12.64205
Australia,AUS,2009,Solar,0.290242030082166
Australia,AUS,2009,Wind,4.43775
Australia,AUS,2009,Others,2.7868
Australia,AUS,2010,Hydro,13.746
Australia,AUS,2010,Solar,0.977648279820896
Australia,AUS,2010,Wind,4.985
Australia,AUS,2010,Others,2.44155
Australia,AUS,2011,Hydro,19.634
Australia,AUS,2011,Solar,2.0445465700988
Australia,AUS,2011,Wind,6.432
Australia,AUS,2011,Others,2.57395
Australia,AUS,2012,Hydro,17.083
Australia,AUS,2012,Solar,2.412
Australia,AUS,2012,Wind,7.725
Australia,AUS,2012,Others,3.09785
Australia,AUS,2013,Hydro,19.144
Australia,AUS,2013,Solar,3.8474
Australia,AUS,2013,Wind,9.259
Australia,AUS,2013,Others,3.33165
Australia,AUS,2014,Hydro,14.532
Australia,AUS,2014,Solar,4.952
Australia,AUS,2014,Wind,9.777
Australia,AUS,2014,Others,3.546362
Australia,AUS,2015,Hydro,13.949
Australia,AUS,2015,Solar,5.958
Australia,AUS,2015,Wind,11.802
Australia,AUS,2015,Others,3.6914715
Australia,AUS,2016,Hydro,17.683967
Australia,AUS,2016,Solar,7.474595
Australia,AUS,2016,Wind,13.026391
Australia,AUS,2016,Others,3.648006
Australia,AUS,2017,Hydro,13.534527
Australia,AUS,2017,Solar,8.95511
Australia,AUS,2017,Wind,13.19393
Australia,AUS,2017,Others,3.543324
Australia,AUS,2018,Hydro,17.26791
Australia,AUS,2018,Solar,12.081099
Australia,AUS,2018,Wind,16.266484
Australia,AUS,2018,Others,3.539346
Austria,AUT,1965,Hydro,16.083
Austria,AUT,1965,Solar,0
Austria,AUT,1965,Wind,0
Austria,AUT,1965,Others,0
Austria,AUT,1966,Hydro,17.331
Austria,AUT,1966,Solar,0
Austria,AUT,1966,Wind,0
Austria,AUT,1966,Others,0
Austria,AUT,1967,Hydro,17.698
Austria,AUT,1967,Solar,0
Austria,AUT,1967,Wind,0
Austria,AUT,1967,Others,0
Austria,AUT,1968,Hydro,18.185
Austria,AUT,1968,Solar,0
Austria,AUT,1968,Wind,0
Austria,AUT,1968,Others,0
Austria,AUT,1969,Hydro,16.718
Austria,AUT,1969,Solar,0
Austria,AUT,1969,Wind,0
Austria,AUT,1969,Others,0
Austria,AUT,1970,Hydro,21.2897
Austria,AUT,1970,Solar,0
Austria,AUT,1970,Wind,0
Austria,AUT,1970,Others,0
Austria,AUT,1971,Hydro,16.8201
Austria,AUT,1971,Solar,0
Austria,AUT,1971,Wind,0
Austria,AUT,1971,Others,0
Austria,AUT,1972,Hydro,17.2876
Austria,AUT,1972,Solar,0
Austria,AUT,1972,Wind,0
Austria,AUT,1972,Others,0
Austria,AUT,1973,Hydro,19.2092
Austria,AUT,1973,Solar,0
Austria,AUT,1973,Wind,0
Austria,AUT,1973,Others,0
Austria,AUT,1974,Hydro,22.7122
Austria,AUT,1974,Solar,0
Austria,AUT,1974,Wind,0
Austria,AUT,1974,Others,0
Austria,AUT,1975,Hydro,23.7952
Austria,AUT,1975,Solar,0
Austria,AUT,1975,Wind,0
Austria,AUT,1975,Others,0
Austria,AUT,1976,Hydro,20.5656
Austria,AUT,1976,Solar,0
Austria,AUT,1976,Wind,0
Austria,AUT,1976,Others,0
Austria,AUT,1977,Hydro,24.9208
Austria,AUT,1977,Solar,0
Austria,AUT,1977,Wind,0
Austria,AUT,1977,Others,0
Austria,AUT,1978,Hydro,24.9408
Austria,AUT,1978,Solar,0
Austria,AUT,1978,Wind,0
Austria,AUT,1978,Others,0
Austria,AUT,1979,Hydro,28.096800000000002
Austria,AUT,1979,Solar,0
Austria,AUT,1979,Wind,0
Austria,AUT,1979,Others,0
Austria,AUT,1980,Hydro,29.1099
Austria,AUT,1980,Solar,0
Austria,AUT,1980,Wind,0
Austria,AUT,1980,Others,0
Austria,AUT,1981,Hydro,30.8473
Austria,AUT,1981,Solar,0
Austria,AUT,1981,Wind,0
Austria,AUT,1981,Others,0
Austria,AUT,1982,Hydro,30.8963
Austria,AUT,1982,Solar,0
Austria,AUT,1982,Wind,0
Austria,AUT,1982,Others,0
Austria,AUT,1983,Hydro,30.6063
Austria,AUT,1983,Solar,0
Austria,AUT,1983,Wind,0
Austria,AUT,1983,Others,0
Austria,AUT,1984,Hydro,26.849564
Austria,AUT,1984,Solar,0
Austria,AUT,1984,Wind,0
Austria,AUT,1984,Others,0
Austria,AUT,1985,Hydro,30.775146
Austria,AUT,1985,Solar,0
Austria,AUT,1985,Wind,0
Austria,AUT,1985,Others,0
Austria,AUT,1986,Hydro,30.903927
Austria,AUT,1986,Solar,0
Austria,AUT,1986,Wind,0
Austria,AUT,1986,Others,1.287501
Austria,AUT,1987,Hydro,35.387991
Austria,AUT,1987,Solar,0
Austria,AUT,1987,Wind,0
Austria,AUT,1987,Others,0.905816
Austria,AUT,1988,Hydro,35.304088
Austria,AUT,1988,Solar,0
Austria,AUT,1988,Wind,0
Austria,AUT,1988,Others,1.04696
Austria,AUT,1989,Hydro,35.08243
Austria,AUT,1989,Solar,0
Austria,AUT,1989,Wind,0
Austria,AUT,1989,Others,1.10445
Austria,AUT,1990,Hydro,31.509
Austria,AUT,1990,Solar,0
Austria,AUT,1990,Wind,0
Austria,AUT,1990,Others,1.142485
Austria,AUT,1991,Hydro,31.4434
Austria,AUT,1991,Solar,0
Austria,AUT,1991,Wind,0
Austria,AUT,1991,Others,1.225832
Austria,AUT,1992,Hydro,34.8484
Austria,AUT,1992,Solar,0
Austria,AUT,1992,Wind,0
Austria,AUT,1992,Others,1.32916399999989
Austria,AUT,1993,Hydro,36.705556
Austria,AUT,1993,Solar,0.001
Austria,AUT,1993,Wind,0
Austria,AUT,1993,Others,1.361111
Austria,AUT,1994,Hydro,35.7075
Austria,AUT,1994,Solar,0.001
Austria,AUT,1994,Wind,0
Austria,AUT,1994,Others,1.210555
Austria,AUT,1995,Hydro,37.067222
Austria,AUT,1995,Solar,0.001
Austria,AUT,1995,Wind,0.001
Austria,AUT,1995,Others,1.857221
Austria,AUT,1996,Hydro,34.216111
Austria,AUT,1996,Solar,0.001
Austria,AUT,1996,Wind,0.005
Austria,AUT,1996,Others,1.589444
Austria,AUT,1997,Hydro,36.105278
Austria,AUT,1997,Solar,0.002
Austria,AUT,1997,Wind,0.02
Austria,AUT,1997,Others,1.711389
Austria,AUT,1998,Hydro,37.163333
Austria,AUT,1998,Solar,0.002
Austria,AUT,1998,Wind,0.045
Austria,AUT,1998,Others,1.842777
Austria,AUT,1999,Hydro,40.6991208
Austria,AUT,1999,Solar,0.002
Austria,AUT,1999,Wind,0.051
Austria,AUT,1999,Others,1.59691181888152
Austria,AUT,2000,Hydro,41.83565055045
Austria,AUT,2000,Solar,0.003
Austria,AUT,2000,Wind,0.067
Austria,AUT,2000,Others,1.52827932
Austria,AUT,2001,Hydro,40.4554816503302
Austria,AUT,2001,Solar,0.005
Austria,AUT,2001,Wind,0.172
Austria,AUT,2001,Others,1.667812
Austria,AUT,2002,Hydro,40.2270028091333
Austria,AUT,2002,Solar,0.009
Austria,AUT,2002,Wind,0.203
Austria,AUT,2002,Others,1.520444
Austria,AUT,2003,Hydro,33.214992039975
Austria,AUT,2003,Solar,0.015
Austria,AUT,2003,Wind,0.366
Austria,AUT,2003,Others,1.711921
Austria,AUT,2004,Hydro,36.762283
Austria,AUT,2004,Solar,0.018
Austria,AUT,2004,Wind,0.924
Austria,AUT,2004,Others,2.05973
Austria,AUT,2005,Hydro,37.0951383370445
Austria,AUT,2005,Solar,0.021018375
Austria,AUT,2005,Wind,1.3312767567448
Austria,AUT,2005,Others,2.43715433867822
Austria,AUT,2006,Hydro,35.6560847696384
Austria,AUT,2006,Solar,0.022386875
Austria,AUT,2006,Wind,1.75279298367607
Austria,AUT,2006,Others,3.23750255635424
Austria,AUT,2007,Hydro,37.0544528638766
Austria,AUT,2007,Solar,0.024238375
Austria,AUT,2007,Wind,2.03718492749374
Austria,AUT,2007,Others,4.06160691149705
Austria,AUT,2008,Hydro,38.3294910423621
Austria,AUT,2008,Solar,0.03011991
Austria,AUT,2008,Wind,2.01125740868278
Austria,AUT,2008,Others,4.30230414102499
Austria,AUT,2009,Hydro,40.8963033646974
Austria,AUT,2009,Solar,0.04891428
Austria,AUT,2009,Wind,1.95404016813174
Austria,AUT,2009,Others,4.27798216739992
Austria,AUT,2010,Hydro,38.3634182926813
Austria,AUT,2010,Solar,0.08881314
Austria,AUT,2010,Wind,2.06391373604185
Austria,AUT,2010,Others,4.46343008098254
Austria,AUT,2011,Hydro,34.2390835141601
Austria,AUT,2011,Solar,0.17406996
Austria,AUT,2011,Wind,1.93623636014216
Austria,AUT,2011,Others,4.51675200916291
Austria,AUT,2012,Hydro,43.8041046884235
Austria,AUT,2012,Solar,0.33748305
Austria,AUT,2012,Wind,2.46202901904667
Austria,AUT,2012,Others,4.60803650070558
Austria,AUT,2013,Hydro,42.0465272976832
Austria,AUT,2013,Solar,0.625974
Austria,AUT,2013,Wind,3.15323156246948
Austria,AUT,2013,Others,4.58428170879082
Austria,AUT,2014,Hydro,41.0102593673497
Austria,AUT,2014,Solar,0.785246
Austria,AUT,2014,Wind,3.84576803451967
Austria,AUT,2014,Others,4.33629619571349
Austria,AUT,2015,Hydro,37.055528375898
Austria,AUT,2015,Solar,0.937098
Austria,AUT,2015,Wind,4.84034310174837
Austria,AUT,2015,Others,4.5035465270659
Austria,AUT,2016,Hydro,39.8447161470418
Austria,AUT,2016,Solar,1.096016
Austria,AUT,2016,Wind,5.23234876527959
Austria,AUT,2016,Others,4.69122703886075
Austria,AUT,2017,Hydro,38.369829
Austria,AUT,2017,Solar,1.268971
Austria,AUT,2017,Wind,6.57449895642146
Austria,AUT,2017,Others,4.64093243274789
Austria,AUT,2018,Hydro,37.5278128725146
Austria,AUT,2018,Solar,1.57864147260729
Austria,AUT,2018,Wind,5.90001471324576
Austria,AUT,2018,Others,4.76325212890666
Azerbaijan,AZE,1985,Hydro,1.3125618
Azerbaijan,AZE,1985,Solar,0
Azerbaijan,AZE,1985,Wind,0
Azerbaijan,AZE,1985,Others,0
Azerbaijan,AZE,1986,Hydro,0.8043308
Azerbaijan,AZE,1986,Solar,0
Azerbaijan,AZE,1986,Wind,0
Azerbaijan,AZE,1986,Others,0
Azerbaijan,AZE,1987,Hydro,0.8043308
Azerbaijan,AZE,1987,Solar,0
Azerbaijan,AZE,1987,Wind,0
Azerbaijan,AZE,1987,Others,0
Azerbaijan,AZE,1988,Hydro,0.6982652
Azerbaijan,AZE,1988,Solar,0
Azerbaijan,AZE,1988,Wind,0
Azerbaijan,AZE,1988,Others,0
Azerbaijan,AZE,1989,Hydro,0.6982652
Azerbaijan,AZE,1989,Solar,0
Azerbaijan,AZE,1989,Wind,0
Azerbaijan,AZE,1989,Others,0
Azerbaijan,AZE,1990,Hydro,1.658
Azerbaijan,AZE,1990,Solar,0
Azerbaijan,AZE,1990,Wind,0
Azerbaijan,AZE,1990,Others,0
Azerbaijan,AZE,1991,Hydro,1.7593
Azerbaijan,AZE,1991,Solar,0
Azerbaijan,AZE,1991,Wind,0
Azerbaijan,AZE,1991,Others,0
Azerbaijan,AZE,1992,Hydro,1.7473
Azerbaijan,AZE,1992,Solar,0
Azerbaijan,AZE,1992,Wind,0
Azerbaijan,AZE,1992,Others,0
Azerbaijan,AZE,1993,Hydro,2.426
Azerbaijan,AZE,1993,Solar,0
Azerbaijan,AZE,1993,Wind,0
Azerbaijan,AZE,1993,Others,0
Azerbaijan,AZE,1994,Hydro,1.83
Azerbaijan,AZE,1994,Solar,0
Azerbaijan,AZE,1994,Wind,0
Azerbaijan,AZE,1994,Others,0
Azerbaijan,AZE,1995,Hydro,1.556
Azerbaijan,AZE,1995,Solar,0
Azerbaijan,AZE,1995,Wind,0
Azerbaijan,AZE,1995,Others,0
Azerbaijan,AZE,1996,Hydro,1.537
Azerbaijan,AZE,1996,Solar,0
Azerbaijan,AZE,1996,Wind,0
Azerbaijan,AZE,1996,Others,0
Azerbaijan,AZE,1997,Hydro,1.712
Azerbaijan,AZE,1997,Solar,0
Azerbaijan,AZE,1997,Wind,0
Azerbaijan,AZE,1997,Others,0
Azerbaijan,AZE,1998,Hydro,1.951
Azerbaijan,AZE,1998,Solar,0
Azerbaijan,AZE,1998,Wind,0
Azerbaijan,AZE,1998,Others,0
Azerbaijan,AZE,1999,Hydro,1.506
Azerbaijan,AZE,1999,Solar,0
Azerbaijan,AZE,1999,Wind,0
Azerbaijan,AZE,1999,Others,0
Azerbaijan,AZE,2000,Hydro,1.534
Azerbaijan,AZE,2000,Solar,0
Azerbaijan,AZE,2000,Wind,0
Azerbaijan,AZE,2000,Others,0
Azerbaijan,AZE,2001,Hydro,1.301
Azerbaijan,AZE,2001,Solar,0
Azerbaijan,AZE,2001,Wind,0
Azerbaijan,AZE,2001,Others,0
Azerbaijan,AZE,2002,Hydro,2.02
Azerbaijan,AZE,2002,Solar,0
Azerbaijan,AZE,2002,Wind,0
Azerbaijan,AZE,2002,Others,0
Azerbaijan,AZE,2003,Hydro,2.47
Azerbaijan,AZE,2003,Solar,0
Azerbaijan,AZE,2003,Wind,0
Azerbaijan,AZE,2003,Others,0
Azerbaijan,AZE,2004,Hydro,2.755
Azerbaijan,AZE,2004,Solar,0
Azerbaijan,AZE,2004,Wind,0
Azerbaijan,AZE,2004,Others,0
Azerbaijan,AZE,2005,Hydro,3.0094
Azerbaijan,AZE,2005,Solar,0
Azerbaijan,AZE,2005,Wind,0
Azerbaijan,AZE,2005,Others,0
Azerbaijan,AZE,2006,Hydro,2.518
Azerbaijan,AZE,2006,Solar,0
Azerbaijan,AZE,2006,Wind,0
Azerbaijan,AZE,2006,Others,0
Azerbaijan,AZE,2007,Hydro,2.364
Azerbaijan,AZE,2007,Solar,0
Azerbaijan,AZE,2007,Wind,0
Azerbaijan,AZE,2007,Others,0
Azerbaijan,AZE,2008,Hydro,2.232
Azerbaijan,AZE,2008,Solar,0
Azerbaijan,AZE,2008,Wind,0
Azerbaijan,AZE,2008,Others,0
Azerbaijan,AZE,2009,Hydro,2.3084
Azerbaijan,AZE,2009,Solar,0
Azerbaijan,AZE,2009,Wind,0.0021
Azerbaijan,AZE,2009,Others,0
Azerbaijan,AZE,2010,Hydro,3.4463
Azerbaijan,AZE,2010,Solar,0
Azerbaijan,AZE,2010,Wind,5e-4
Azerbaijan,AZE,2010,Others,0
Azerbaijan,AZE,2011,Hydro,2.6758
Azerbaijan,AZE,2011,Solar,0
Azerbaijan,AZE,2011,Wind,0
Azerbaijan,AZE,2011,Others,0
Azerbaijan,AZE,2012,Hydro,1.821
Azerbaijan,AZE,2012,Solar,0
Azerbaijan,AZE,2012,Wind,0
